#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Powders with nominal compositions of Ho2Ti2+xO7 (-0.08≤x≤0.08) were synthesized from the starting materials of Ho2O3 (99.995%, Alpha Aesar) and rutile TiO2 (99.99%, Alpha Aesar) in large batches of 30 grams.
2-8	242-243	C	Property-temperature[7]	_	_	
2-9	244-247	for	_	_	_	
2-10	248-251	10h	Property-time	_	_	
2-11	252-254	to	_	_	_	
2-12	255-263	minimize	_	_	_	
2-13	264-267	the	_	_	_	
2-14	268-272	mass	_	_	_	
2-15	273-278	error	_	_	_	
2-16	278-279	.	_	_	_	

#Text=Powders were mixed and thoroughly ground together in a porcelain mortar and pestle, and then heated in air using alumina crucibles at different temperatures of 1250 °C, 1300 °C, and several times at 1350 °C for 10 h, with an intermediate grinding.
3-1	280-287	Powders	Material-intermedium	_	_	
3-2	288-292	were	_	_	_	
3-3	293-298	mixed	Operation	Participant-material|Next-operation	3-1|3-6	
3-4	299-302	and	_	_	_	
3-5	303-313	thoroughly	Descriptor	_	_	
3-6	314-320	ground	Operation	Descriptor-of|Device-of-operation|Next-operation	3-5|3-11[8_0]|3-17	
3-7	321-329	together	_	_	_	
3-8	330-332	in	_	_	_	
3-9	333-334	a	Value	_	_	
3-10	335-344	porcelain	Descriptor	_	_	
3-11	345-351	mortar	Device[8]	Value-of|Descriptor-of	3-9[0_8]|3-10[0_8]	
3-12	352-355	and	Device[8]	_	_	
3-13	356-362	pestle	Device[8]	_	_	
3-14	362-363	,	_	_	_	
3-15	364-367	and	_	_	_	
3-16	368-372	then	_	_	_	
3-17	373-379	heated	Operation	Condition-of|Device-of-operation|Condition-of|Condition-of|Next-operation	3-19|3-22|3-25|3-37|3-49	
3-18	380-382	in	_	_	_	
3-19	383-386	air	Property-pressure	_	_	
3-20	387-392	using	_	_	_	
3-21	393-400	alumina	Descriptor	_	_	
3-22	401-410	crucibles	Device	Descriptor-of	3-21	
3-23	411-413	at	_	_	_	
3-24	414-423	different	Descriptor	_	_	
3-25	424-436	temperatures	Property-temperature	Descriptor-of|Coreference|Coreference|Coreference	3-24|3-27[9_0]|3-31[10_0]|3-39[11_0]	
3-26	437-439	of	_	_	_	
3-27	440-444	1250	Property-temperature[9]	_	_	
3-28	445-446	°	Property-temperature[9]	_	_	
3-29	446-447	C	Property-temperature[9]	_	_	
3-30	447-448	,	_	_	_	
3-31	449-453	1300	Property-temperature[10]	_	_	
3-32	454-455	°	Property-temperature[10]	_	_	
3-33	455-456	C	Property-temperature[10]	_	_	
3-34	456-457	,	_	_	_	
3-35	458-461	and	_	_	_	
3-36	462-469	several	Value	_	_	
3-37	470-475	times	Property-time	Value-of|Coreference	3-36|3-43[12_0]	
3-38	476-478	at	_	_	_	
3-39	479-483	1350	Property-temperature[11]	_	_	
3-40	484-485	°	Property-temperature[11]	_	_	
3-41	485-486	C	Property-temperature[11]	_	_	
3-42	487-490	for	_	_	_	
3-43	491-493	10	Property-time[12]	_	_	
3-44	494-495	h	Property-time[12]	_	_	
3-45	495-496	,	_	_	_	
3-46	497-501	with	_	_	_	
3-47	502-504	an	Value	_	_	
3-48	505-517	intermediate	Descriptor	_	_	
3-49	518-526	grinding	Operation	Value-of|Descriptor-of	3-47|3-48	
3-50	526-527	.	_	_	_	

#Text=These powders were then heated three times more at 1500 °C until powder X-ray diffraction (XRD) showed the precursors were fully reacted.
4-1	528-533	These	_	_	_	
4-2	534-541	powders	Material-intermedium	_	_	
4-3	542-546	were	_	_	_	
4-4	547-551	then	_	_	_	
4-5	552-558	heated	Operation	Participant-material|Condition-of|Condition-of	4-2|4-7|4-10[13_0]	
4-6	559-564	three	Value	_	_	
4-7	565-570	times	Property-time	Value-of	4-6	
4-8	571-575	more	_	_	_	
4-9	576-578	at	_	_	_	
4-10	579-583	1500	Property-temperature[13]	_	_	
4-11	584-585	°	Property-temperature[13]	_	_	
4-12	585-586	C	Property-temperature[13]	_	_	
4-13	587-592	until	_	_	_	
4-14	593-599	powder	_	_	_	
4-15	600-605	X-ray	_	_	_	
4-16	606-617	diffraction	_	_	_	
4-17	618-619	(	_	_	_	
4-18	619-622	XRD	_	_	_	
4-19	622-623	)	_	_	_	
4-20	624-630	showed	_	_	_	
4-21	631-634	the	_	_	_	
4-22	635-645	precursors	_	_	_	
4-23	646-650	were	_	_	_	
4-24	651-656	fully	_	_	_	
4-25	657-664	reacted	_	_	_	
4-26	664-665	.	_	_	_	
